DSC_PH_ED_GLSZM_Bins-16_Radius-1_ZoneSizeMean,pyarrow.lib.DoubleScalar,59.93055556
DSC_PH_ED_GLSZM_Bins-16_Radius-1_ZoneSizeEntropy,pyarrow.lib.DoubleScalar,6.72984643
DSC_PH_ED_GLSZM_Bins-16_Radius-1_ZonePercentage,pyarrow.lib.DoubleScalar,0.01668597914
DSC_PH_ED_GLSZM_Bins-16_Radius-1_SmallZoneLowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.04306009334
DSC_PH_ED_GLSZM_Bins-16_Radius-1_SmallZoneHighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,28.77440391
DSC_PH_ED_GLSZM_Bins-16_Radius-1_SmallZoneEmphasis,pyarrow.lib.DoubleScalar,0.4064989618
DSC_PH_ED_GLSZM_Bins-16_Radius-1_LowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.1106952047
DSC_PH_ED_GLSZM_Bins-16_Radius-1_LargeZoneLowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,13352.31338
DSC_PH_ED_GLSZM_Bins-16_Radius-1_LargeZoneHighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,2283556.106
DSC_PH_ED_GLSZM_Bins-16_Radius-1_LargeZoneEmphasis,pyarrow.lib.DoubleScalar,122272.4083
DSC_PH_ED_GLSZM_Bins-16_Radius-1_HighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,74.66666667
DSC_PH_ED_GLSZM_Bins-16_Radius-1_GreyLevelVariance,pyarrow.lib.DoubleScalar,16.99108025
DSC_PH_ED_GLSZM_Bins-16_Radius-1_GreyLevelNonUniformityNormalized,pyarrow.lib.DoubleScalar,0.06969135802
DSC_PH_ED_GLSZM_Bins-16_Radius-1_GreyLevelNonUniformity,pyarrow.lib.DoubleScalar,25.08888889
DSC_PH_ED_GLSZM_Bins-16_Radius-1_GreyLevelMean,pyarrow.lib.DoubleScalar,7.594444444
DSC_PH_ED_GLRLM_Bins-16_Radius-1_ShortRunLowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.08802228197
DSC_PH_ED_GLRLM_Bins-16_Radius-1_ShortRunHighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,38.97983441
DSC_PH_ED_GLRLM_Bins-16_Radius-1_ShortRunEmphasis,pyarrow.lib.DoubleScalar,0.9542109435
DSC_PH_ED_GLRLM_Bins-16_Radius-1_RunLengthNonuniformity,pyarrow.lib.DoubleScalar,304421.8047
DSC_PH_ED_GLRLM_Bins-16_Radius-1_LowGreyLevelRunEmphasis,pyarrow.lib.DoubleScalar,0.09803319191
DSC_PH_ED_GLRLM_Bins-16_Radius-1_LongRunLowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.2438693949
DSC_PH_ED_GLRLM_Bins-16_Radius-1_LongRunHighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,42.54901205
DSC_PH_ED_GLRLM_Bins-16_Radius-1_LongRunEmphasis,pyarrow.lib.DoubleScalar,1.339067171
DSC_PH_ED_GLRLM_Bins-16_Radius-1_HighGreyLevelRunEmphasis,pyarrow.lib.DoubleScalar,39.56979283
DSC_PH_ED_GLRLM_Bins-16_Radius-1_GreyLevelNonuniformity,pyarrow.lib.DoubleScalar,35112.02578
DSC_PH_ED_GLCM_Bins-16_Radius-1_Homogeneity,pyarrow.lib.DoubleScalar,0.6554928064
DSC_PH_ED_GLCM_Bins-16_Radius-1_Entropy,pyarrow.lib.DoubleScalar,5.455311113
DSC_PH_ED_GLCM_Bins-16_Radius-1_Energy,pyarrow.lib.DoubleScalar,0.03935112741
DSC_PH_ED_GLCM_Bins-16_Radius-1_Correlation,pyarrow.lib.DoubleScalar,0.1120916128
DSC_PH_ED_GLCM_Bins-16_Radius-1_Contrast,pyarrow.lib.DoubleScalar,1.623047546
DSC_PH_ED_GLCM_Bins-16_Radius-1_ClusterShade,pyarrow.lib.DoubleScalar,148.450493
DSC_PH_ED_GLCM_Bins-16_Radius-1_ClusterProminence,pyarrow.lib.DoubleScalar,3036.582642
DSC_PH_ED_GLCM_Bins-16_Radius-1_AutoCorrelation,pyarrow.lib.DoubleScalar,6999.452361
DSC_PH_ED_Morphologic_Roundness,pyarrow.lib.DoubleScalar,0.5729691993
DSC_PH_ED_Morphologic_PixelsOnBorder,pyarrow.lib.Int64Scalar,0
DSC_PH_ED_Morphologic_PhysicalSize,pyarrow.lib.Int64Scalar,21565
DSC_PH_ED_Morphologic_PerimeterOnBorderRatio,pyarrow.lib.Int64Scalar,0
DSC_PH_ED_Morphologic_PerimeterOnBorder,pyarrow.lib.Int64Scalar,0
DSC_PH_ED_Morphologic_Perimeter,pyarrow.lib.DoubleScalar,6539.117727
DSC_PH_ED_Morphologic_OrientedBoundingBoxSize_Axis-2,pyarrow.lib.Int64Scalar,0
DSC_PH_ED_Morphologic_OrientedBoundingBoxSize_Axis-1,pyarrow.lib.Int64Scalar,0
DSC_PH_ED_Morphologic_OrientedBoundingBoxSize_Axis-0,pyarrow.lib.Int64Scalar,0
DSC_PH_ED_Morphologic_NumberOfPixels,pyarrow.lib.Int64Scalar,21565
DSC_PH_ED_Morphologic_LargestComponentSize,pyarrow.lib.Int64Scalar,21565
DSC_PH_ED_Morphologic_Flatness,pyarrow.lib.DoubleScalar,1.298829985
DSC_PH_ED_Morphologic_EquivalentSphericalRadius,pyarrow.lib.DoubleScalar,17.267135
DSC_PH_ED_Morphologic_EquivalentSphericalPerimeter,pyarrow.lib.DoubleScalar,3746.713048
DSC_PH_ED_Morphologic_Elongation,pyarrow.lib.DoubleScalar,1.132906132
DSC_PH_ED_Morphologic_EllipseDiameter_Axis-2,pyarrow.lib.DoubleScalar,40.94777742
DSC_PH_ED_Morphologic_EllipseDiameter_Axis-1,pyarrow.lib.DoubleScalar,36.14401604
DSC_PH_ED_Morphologic_EllipseDiameter_Axis-0,pyarrow.lib.DoubleScalar,27.8281349
DSC_PH_ED_Morphologic_Eccentricity,pyarrow.lib.DoubleScalar,0.6325553549
DSC_PH_ED_Volumetric_Volume,pyarrow.lib.Int64Scalar,21575
DSC_PH_ED_Volumetric_Pixels,pyarrow.lib.Int64Scalar,21575
DSC_PH_ED_Histogram_Bins-16_Bins-16_Variance,pyarrow.lib.DoubleScalar,8.042401333
DSC_PH_ED_Histogram_Bins-16_Bins-16_Uniformity,pyarrow.lib.DoubleScalar,0.1162673377
DSC_PH_ED_Histogram_Bins-16_Bins-16_TwentyFifthPercentile,pyarrow.lib.Int64Scalar,2
DSC_PH_ED_Histogram_Bins-16_Bins-16_TenthPercentile,pyarrow.lib.Int64Scalar,1
DSC_PH_ED_Histogram_Bins-16_Bins-16_Sum,pyarrow.lib.Int64Scalar,86229
DSC_PH_ED_Histogram_Bins-16_Bins-16_StandardDeviation,pyarrow.lib.DoubleScalar,2.835912786
DSC_PH_ED_Histogram_Bins-16_Bins-16_Skewness,pyarrow.lib.DoubleScalar,0.9220178257
DSC_PH_ED_Histogram_Bins-16_Bins-16_SeventyFifthPercentile,pyarrow.lib.Int64Scalar,6
DSC_PH_ED_Histogram_Bins-16_Bins-16_RootMeanSquare,pyarrow.lib.DoubleScalar,4.900582887
DSC_PH_ED_Histogram_Bins-16_Bins-16_RobustMeanAbsoluteDeviation1090,pyarrow.lib.DoubleScalar,1.734909218
DSC_PH_ED_Histogram_Bins-16_Bins-16_Range,pyarrow.lib.Int64Scalar,15
DSC_PH_ED_Histogram_Bins-16_Bins-16_QuartileCoefficientOfVariation,pyarrow.lib.DoubleScalar,0.5
DSC_PH_ED_Histogram_Bins-16_Bins-16_NinetyFifthPercentileMean,pyarrow.lib.DoubleScalar,185.3558685
DSC_PH_ED_Histogram_Bins-16_Bins-16_NinetyFifthPercentile,pyarrow.lib.DoubleScalar,161.2511836
DSC_PH_ED_Histogram_Bins-16_Bins-16_NinetiethPercentile,pyarrow.lib.Int64Scalar,8
DSC_PH_ED_Histogram_Bins-16_Bins-16_Mode,pyarrow.lib.Int64Scalar,1
DSC_PH_ED_Histogram_Bins-16_Bins-16_Minimum,pyarrow.lib.Int64Scalar,0
DSC_PH_ED_Histogram_Bins-16_Bins-16_MedianAbsoluteDeviation,pyarrow.lib.DoubleScalar,0.9967091541
DSC_PH_ED_Histogram_Bins-16_Bins-16_Median,pyarrow.lib.Int64Scalar,3
DSC_PH_ED_Histogram_Bins-16_Bins-16_MeanAbsoluteDeviation,pyarrow.lib.DoubleScalar,-6.332865685e-13
DSC_PH_ED_Histogram_Bins-16_Bins-16_Mean,pyarrow.lib.DoubleScalar,3.996709154
DSC_PH_ED_Histogram_Bins-16_Bins-16_Maximum,pyarrow.lib.Int64Scalar,15
DSC_PH_ED_Histogram_Bins-16_Bins-16_Kurtosis,pyarrow.lib.DoubleScalar,3.407892988
DSC_PH_ED_Histogram_Bins-16_Bins-16_InterQuartileRange,pyarrow.lib.Int64Scalar,4
DSC_PH_ED_Histogram_Bins-16_Bins-16_FifthPercentileMean,pyarrow.lib.DoubleScalar,13.51426243
DSC_PH_ED_Histogram_Bins-16_Bins-16_FifthPercentile,pyarrow.lib.DoubleScalar,17.05011791
DSC_PH_ED_Histogram_Bins-16_Bins-16_Entropy,pyarrow.lib.DoubleScalar,3.348693767
DSC_PH_ED_Histogram_Bins-16_Bins-16_Energy,pyarrow.lib.Int64Scalar,518139
DSC_PH_ED_Histogram_Bins-16_Bins-16_CoefficientOfVariation,pyarrow.lib.DoubleScalar,0.7095619614
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-9_Probability,pyarrow.lib.DoubleScalar,0.03383545771
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-9_Frequency,pyarrow.lib.Int64Scalar,730
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-8_Probability,pyarrow.lib.DoubleScalar,0.04477404403
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-8_Frequency,pyarrow.lib.Int64Scalar,966
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-7_Probability,pyarrow.lib.DoubleScalar,0.05654692932
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-7_Frequency,pyarrow.lib.Int64Scalar,1220
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-6_Probability,pyarrow.lib.DoubleScalar,0.06748551564
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-6_Frequency,pyarrow.lib.Int64Scalar,1456
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-5_Probability,pyarrow.lib.DoubleScalar,0.09538818076
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-5_Frequency,pyarrow.lib.Int64Scalar,2058
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-4_Probability,pyarrow.lib.DoubleScalar,0.140811124
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-4_Frequency,pyarrow.lib.Int64Scalar,3038
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-3_Probability,pyarrow.lib.DoubleScalar,0.140811124
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-3_Frequency,pyarrow.lib.Int64Scalar,3038
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-2_Probability,pyarrow.lib.DoubleScalar,0.160787949
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-2_Frequency,pyarrow.lib.Int64Scalar,3469
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-1_Probability,pyarrow.lib.DoubleScalar,0.168760139
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-1_Frequency,pyarrow.lib.Int64Scalar,3641
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-15_Probability,pyarrow.lib.DoubleScalar,0.0006025492468
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-15_Frequency,pyarrow.lib.Int64Scalar,13
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-14_Probability,pyarrow.lib.DoubleScalar,0.001668597914
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-14_Frequency,pyarrow.lib.Int64Scalar,36
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-13_Probability,pyarrow.lib.DoubleScalar,0.004820393975
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-13_Frequency,pyarrow.lib.Int64Scalar,104
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-12_Probability,pyarrow.lib.DoubleScalar,0.008250289687
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-12_Frequency,pyarrow.lib.Int64Scalar,178
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-11_Probability,pyarrow.lib.DoubleScalar,0.01497103129
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-11_Frequency,pyarrow.lib.Int64Scalar,323
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-10_Probability,pyarrow.lib.DoubleScalar,0.02215527231
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-10_Frequency,pyarrow.lib.Int64Scalar,478
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-0_Probability,pyarrow.lib.DoubleScalar,0.03833140209
DSC_PH_ED_Histogram_Bins-16_Bins-16_Bin-0_Frequency,pyarrow.lib.Int64Scalar,827
DSC_PH_ED_Intensity_Variance,pyarrow.lib.DoubleScalar,2046.803257
DSC_PH_ED_Intensity_TenthPercentile,pyarrow.lib.Int64Scalar,21
DSC_PH_ED_Intensity_Sum,pyarrow.lib.Int64Scalar,1541056
DSC_PH_ED_Intensity_StandardDeviation,pyarrow.lib.DoubleScalar,45.24160979
DSC_PH_ED_Intensity_Skewness,pyarrow.lib.DoubleScalar,0.9300671564
DSC_PH_ED_Intensity_RootMeanSquare,pyarrow.lib.DoubleScalar,84.54967206
DSC_PH_ED_Intensity_Range,pyarrow.lib.Int64Scalar,255
DSC_PH_ED_Intensity_QuartileCoefficientOfVariation,pyarrow.lib.DoubleScalar,0.4545454545
DSC_PH_ED_Intensity_NinetiethPercentile,pyarrow.lib.Int64Scalar,138
DSC_PH_ED_Intensity_Mode,pyarrow.lib.Int64Scalar,18
DSC_PH_ED_Intensity_Minimum,pyarrow.lib.Int64Scalar,0
DSC_PH_ED_Intensity_MedianAbsoluteDeviation,pyarrow.lib.DoubleScalar,9.427856315
DSC_PH_ED_Intensity_Median,pyarrow.lib.DoubleScalar,62.0
DSC_PH_ED_Intensity_MeanAbsoluteDeviation,pyarrow.lib.DoubleScalar,-3.129162365e-12
DSC_PH_ED_Intensity_Mean,pyarrow.lib.DoubleScalar,71.42785632
DSC_PH_ED_Intensity_Maximum,pyarrow.lib.Int64Scalar,255
DSC_PH_ED_Intensity_Kurtosis,pyarrow.lib.DoubleScalar,3.397669612
DSC_PH_ED_Intensity_InterQuartileRange,pyarrow.lib.Int64Scalar,60
DSC_PH_ED_Intensity_Energy,pyarrow.lib.Int64Scalar,154232060
DSC_PH_ED_Intensity_CoefficientOfVariation,pyarrow.lib.DoubleScalar,0.6333888783
DSC_ap-rCBV_NC_LBP_Radius-1_Bins-16_LBP,pyarrow.lib.DoubleScalar,3938.590838
DSC_ap-rCBV_NC_NGTDM_Strength,pyarrow.lib.DoubleScalar,0.5295000472
DSC_ap-rCBV_NC_NGTDM_Contrast,pyarrow.lib.DoubleScalar,0.7060131423
DSC_ap-rCBV_NC_NGTDM_Complexity,pyarrow.lib.DoubleScalar,618.9777151
DSC_ap-rCBV_NC_NGTDM_Coarsness,pyarrow.lib.DoubleScalar,0.005923918304
DSC_ap-rCBV_NC_NGTDM_Busyness,pyarrow.lib.DoubleScalar,2.368843438
DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_ZoneSizeVariance,pyarrow.lib.DoubleScalar,12.26464756
DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_ZoneSizeNoneUniformityNormalized,pyarrow.lib.DoubleScalar,0.4166215973
DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_ZoneSizeNonUniformity,pyarrow.lib.DoubleScalar,53.74418605
DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_ZoneSizeMean,pyarrow.lib.DoubleScalar,2.372093023
DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_ZoneSizeEntropy,pyarrow.lib.DoubleScalar,5.097148001
DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_ZonePercentage,pyarrow.lib.DoubleScalar,0.4215686275
DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_SmallZoneLowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.0376156479
DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_SmallZoneHighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,42.78211785
DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_SmallZoneEmphasis,pyarrow.lib.DoubleScalar,0.6694313269
DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_LowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.06405920292
DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_LargeZoneLowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,1.154742865
DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_LargeZoneHighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,855.6976744
DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_LargeZoneEmphasis,pyarrow.lib.DoubleScalar,17.89147287
DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_HighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,63.58914729
DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_GreyLevelVariance,pyarrow.lib.DoubleScalar,11.7268193
DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_GreyLevelNonUniformityNormalized,pyarrow.lib.DoubleScalar,0.08418965206
DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_GreyLevelNonUniformity,pyarrow.lib.DoubleScalar,10.86046512
DSC_ap-rCBV_NC_GLSZM_Bins-16_Radius-1_GreyLevelMean,pyarrow.lib.DoubleScalar,7.201550388
DSC_ap-rCBV_NC_GLRLM_Bins-16_Radius-1_ShortRunLowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.06046275437
DSC_ap-rCBV_NC_GLRLM_Bins-16_Radius-1_ShortRunHighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,58.95440633
DSC_ap-rCBV_NC_GLRLM_Bins-16_Radius-1_ShortRunEmphasis,pyarrow.lib.DoubleScalar,0.9348175646
DSC_ap-rCBV_NC_GLRLM_Bins-16_Radius-1_RunLengthNonuniformity,pyarrow.lib.DoubleScalar,6224.498371
DSC_ap-rCBV_NC_GLRLM_Bins-16_Radius-1_LowGreyLevelRunEmphasis,pyarrow.lib.DoubleScalar,0.07297866796
DSC_ap-rCBV_NC_GLRLM_Bins-16_Radius-1_LongRunLowGreyLevelEmphasis,pyarrow.lib.DoubleScalar,0.1652594116
DSC_ap-rCBV_NC_GLRLM_Bins-16_Radius-1_LongRunHighGreyLevelEmphasis,pyarrow.lib.DoubleScalar,73.97339848
DSC_ap-rCBV_NC_GLRLM_Bins-16_Radius-1_LongRunEmphasis,pyarrow.lib.DoubleScalar,1.393322476
DSC_ap-rCBV_NC_GLRLM_Bins-16_Radius-1_HighGreyLevelRunEmphasis,pyarrow.lib.DoubleScalar,61.41150923
DSC_ap-rCBV_NC_GLRLM_Bins-16_Radius-1_GreyLevelNonuniformity,pyarrow.lib.DoubleScalar,639.3767644
DSC_ap-rCBV_NC_GLCM_Bins-16_Radius-1_Homogeneity,pyarrow.lib.DoubleScalar,0.3999990485
DSC_ap-rCBV_NC_GLCM_Bins-16_Radius-1_Entropy,pyarrow.lib.DoubleScalar,6.787902345
DSC_ap-rCBV_NC_GLCM_Bins-16_Radius-1_Energy,pyarrow.lib.DoubleScalar,0.01276748401
DSC_ap-rCBV_NC_GLCM_Bins-16_Radius-1_Correlation,pyarrow.lib.DoubleScalar,0.05867408731
DSC_ap-rCBV_NC_GLCM_Bins-16_Radius-1_Contrast,pyarrow.lib.DoubleScalar,7.173160173
DSC_ap-rCBV_NC_GLCM_Bins-16_Radius-1_ClusterShade,pyarrow.lib.DoubleScalar,97.63110303
DSC_ap-rCBV_NC_GLCM_Bins-16_Radius-1_ClusterProminence,pyarrow.lib.DoubleScalar,3916.486044
DSC_ap-rCBV_NC_GLCM_Bins-16_Radius-1_AutoCorrelation,pyarrow.lib.DoubleScalar,33738.86846
DSC_ap-rCBV_NC_Morphologic_Roundness,pyarrow.lib.DoubleScalar,0.5390923448
DSC_ap-rCBV_NC_Morphologic_PixelsOnBorder,pyarrow.lib.Int64Scalar,0
DSC_ap-rCBV_NC_Morphologic_PhysicalSize,pyarrow.lib.Int64Scalar,233
DSC_ap-rCBV_NC_Morphologic_PerimeterOnBorderRatio,pyarrow.lib.DoubleScalar,0.0
DSC_ap-rCBV_NC_Morphologic_PerimeterOnBorder,pyarrow.lib.Int64Scalar,0
DSC_ap-rCBV_NC_Morphologic_Perimeter,pyarrow.lib.DoubleScalar,339.6708205
DSC_ap-rCBV_NC_Morphologic_OrientedBoundingBoxSize_Axis-2,pyarrow.lib.Int64Scalar,0
DSC_ap-rCBV_NC_Morphologic_OrientedBoundingBoxSize_Axis-1,pyarrow.lib.Int64Scalar,0
DSC_ap-rCBV_NC_Morphologic_OrientedBoundingBoxSize_Axis-0,pyarrow.lib.Int64Scalar,0
DSC_ap-rCBV_NC_Morphologic_NumberOfPixels,pyarrow.lib.Int64Scalar,233
DSC_ap-rCBV_NC_Morphologic_LargestComponentSize,pyarrow.lib.Int64Scalar,233
DSC_ap-rCBV_NC_Morphologic_Flatness,pyarrow.lib.DoubleScalar,1.616136373
DSC_ap-rCBV_NC_Morphologic_EquivalentSphericalRadius,pyarrow.lib.DoubleScalar,3.817295414
DSC_ap-rCBV_NC_Morphologic_EquivalentSphericalPerimeter,pyarrow.lib.DoubleScalar,183.1139391
DSC_ap-rCBV_NC_Morphologic_Elongation,pyarrow.lib.DoubleScalar,1.594919074
DSC_ap-rCBV_NC_Morphologic_EllipseDiameter_Axis-2,pyarrow.lib.DoubleScalar,12.23031199
DSC_ap-rCBV_NC_Morphologic_EllipseDiameter_Axis-1,pyarrow.lib.DoubleScalar,7.66829627
DSC_ap-rCBV_NC_Morphologic_EllipseDiameter_Axis-0,pyarrow.lib.DoubleScalar,4.744832428
DSC_ap-rCBV_NC_Morphologic_Eccentricity,pyarrow.lib.LargeStringScalar,0.8699164149
DSC_ap-rCBV_NC_Volumetric_Volume,pyarrow.lib.Int64Scalar,306
DSC_ap-rCBV_NC_Volumetric_Pixels,pyarrow.lib.Int64Scalar,306
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Variance,pyarrow.lib.DoubleScalar,12.11448623
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Uniformity,pyarrow.lib.DoubleScalar,0.08742364048
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_TwentyFifthPercentile,pyarrow.lib.Int64Scalar,3
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_TenthPercentile,pyarrow.lib.Int64Scalar,2
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Sum,pyarrow.lib.Int64Scalar,1841
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_StandardDeviation,pyarrow.lib.DoubleScalar,3.480587053
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Skewness,pyarrow.lib.DoubleScalar,0.5146132812
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_SeventyFifthPercentile,pyarrow.lib.Int64Scalar,8
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_RootMeanSquare,pyarrow.lib.DoubleScalar,6.947750847
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_RobustMeanAbsoluteDeviation1090,pyarrow.lib.DoubleScalar,2.116638184
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Range,pyarrow.lib.Int64Scalar,15
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_QuartileCoefficientOfVariation,pyarrow.lib.LargeStringScalar,0.4545454545
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_NinetyFifthPercentileMean,pyarrow.lib.DoubleScalar,134.6875
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_NinetyFifthPercentile,pyarrow.lib.DoubleScalar,127.2551069
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_NinetiethPercentile,pyarrow.lib.Int64Scalar,11
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Mode,pyarrow.lib.Int64Scalar,3
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Minimum,pyarrow.lib.Int64Scalar,0
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_MedianAbsoluteDeviation,pyarrow.lib.DoubleScalar,0.01633986928
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Median,pyarrow.lib.DoubleScalar,6.0
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_MeanAbsoluteDeviation,pyarrow.lib.DoubleScalar,-1.401348173e-14
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Mean,pyarrow.lib.DoubleScalar,6.016339869
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Maximum,pyarrow.lib.Int64Scalar,15
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Kurtosis,pyarrow.lib.DoubleScalar,2.643025606
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_InterQuartileRange,pyarrow.lib.Int64Scalar,5
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_FifthPercentileMean,pyarrow.lib.DoubleScalar,9.4375
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_FifthPercentile,pyarrow.lib.DoubleScalar,16.78696397
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Entropy,pyarrow.lib.DoubleScalar,3.704051788
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Energy,pyarrow.lib.Int64Scalar,14771
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_CoefficientOfVariation,pyarrow.lib.DoubleScalar,0.5785223455
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-9_Probability,pyarrow.lib.DoubleScalar,0.05882352941
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-9_Frequency,pyarrow.lib.Int64Scalar,18
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-8_Probability,pyarrow.lib.DoubleScalar,0.07189542484
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-8_Frequency,pyarrow.lib.Int64Scalar,22
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-7_Probability,pyarrow.lib.DoubleScalar,0.1111111111
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-7_Frequency,pyarrow.lib.Int64Scalar,34
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-6_Probability,pyarrow.lib.DoubleScalar,0.09150326797
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-6_Frequency,pyarrow.lib.Int64Scalar,28
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-5_Probability,pyarrow.lib.DoubleScalar,0.09803921569
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-5_Frequency,pyarrow.lib.Int64Scalar,30
DSC_ap-rCBV_NC_Histogram_Bins-16_Bins-16_Bin-4_Probability,pyarrow.lib.DoubleScalar,0.1307189542
